order_id,quantity,order_date,order_time,unit_price,total_price,pizza_name
13053,1,6/8/2015,14:06:41,17.95,17.95,The Four Cheese Pizza
13053,1,6/8/2015,14:06:41,14.75,14.75,The Four Cheese Pizza
13053,1,6/8/2015,14:06:41,20.5,20.5,The Napolitana Pizza
13053,1,6/8/2015,14:06:41,12.75,12.75,The Southwest Chicken Pizza
13054,1,6/8/2015,14:07:20,12.75,12.75,The Barbecue Chicken Pizza
13054,1,6/8/2015,14:07:20,12.75,12.75,The California Chicken Pizza
13054,1,6/8/2015,14:07:20,16.5,16.5,The Hawaiian Pizza
13054,1,6/8/2015,14:07:20,16,16,The Italian Capocollo Pizza
13054,1,6/8/2015,14:07:20,12.5,12.5,The Pepperoni Pizza
13054,1,6/8/2015,14:07:20,16.25,16.25,The Sicilian Pizza
13054,1,6/8/2015,14:07:20,16,16,The Spinach and Feta Pizza
13055,1,6/8/2015,14:12:17,20.75,20.75,The California Chicken Pizza
13055,1,6/8/2015,14:12:17,16,16,The Classic Deluxe Pizza
13056,1,6/8/2015,14:13:17,12,12,The Vegetables + Vegetables Pizza
13057,1,6/8/2015,14:52:04,12,12,The Big Meat Pizza
13057,1,6/8/2015,14:52:04,18.5,18.5,The Five Cheese Pizza
13057,1,6/8/2015,14:52:04,12,12,The Mediterranean Pizza
13058,1,6/8/2015,14:54:55,16.5,16.5,The Hawaiian Pizza
13059,1,6/8/2015,15:13:18,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13060,1,6/8/2015,15:35:15,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13060,1,6/8/2015,15:35:15,20.75,20.75,The Pepper Salami Pizza
13060,1,6/8/2015,15:35:15,20.75,20.75,The Southwest Chicken Pizza
13061,1,6/8/2015,15:46:01,15.25,15.25,The Pepperoni Pizza
13061,1,6/8/2015,15:46:01,16,16,The Vegetables + Vegetables Pizza
13062,1,6/8/2015,16:19:41,16,16,The Spinach and Feta Pizza
13063,1,6/8/2015,16:19:55,16.75,16.75,The Chicken Alfredo Pizza
13063,1,6/8/2015,16:19:55,12,12,The Classic Deluxe Pizza
13063,1,6/8/2015,16:19:55,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13064,1,6/8/2015,16:26:59,12.75,12.75,The Chicken Alfredo Pizza
13064,1,6/8/2015,16:26:59,16.5,16.5,The Prosciutto and Arugula Pizza
13065,1,6/8/2015,16:45:15,20.5,20.5,The Classic Deluxe Pizza
13066,1,6/8/2015,16:52:15,16,16,The Spinach and Feta Pizza
13067,1,6/8/2015,17:16:23,20.75,20.75,The Chicken Pesto Pizza
13067,1,6/8/2015,17:16:23,16.5,16.5,The Pepper Salami Pizza
13068,1,6/8/2015,17:19:02,16.75,16.75,The Chicken Alfredo Pizza
13068,1,6/8/2015,17:19:02,12.25,12.25,The Sicilian Pizza
13068,1,6/8/2015,17:19:02,20.25,20.25,The Spinach and Feta Pizza
13068,1,6/8/2015,17:19:02,16,16,The Vegetables + Vegetables Pizza
13069,1,6/8/2015,17:33:53,16,16,The Mediterranean Pizza
13070,1,6/8/2015,17:35:09,20.75,20.75,The California Chicken Pizza
13070,1,6/8/2015,17:35:09,12.75,12.75,The Italian Vegetables Pizza
13071,1,6/8/2015,17:44:40,20.75,20.75,The Barbecue Chicken Pizza
13071,1,6/8/2015,17:44:40,14.75,14.75,The Four Cheese Pizza
13071,1,6/8/2015,17:44:40,16.25,16.25,The Sicilian Pizza
13072,1,6/8/2015,17:46:29,12,12,The Mediterranean Pizza
13073,1,6/8/2015,17:47:05,16.75,16.75,The California Chicken Pizza
13073,1,6/8/2015,17:47:05,25.5,25.5,The Greek Pizza
13074,1,6/8/2015,17:52:43,16,16,The Italian Capocollo Pizza
13074,1,6/8/2015,17:52:43,16,16,The Mexicana Pizza
13075,1,6/8/2015,17:54:15,16.25,16.25,The Calabrese Pizza
13075,1,6/8/2015,17:54:15,16.75,16.75,The California Chicken Pizza
13075,1,6/8/2015,17:54:15,12.75,12.75,The Chicken Pesto Pizza
13075,1,6/8/2015,17:54:15,16,16,The Italian Capocollo Pizza
13076,1,6/8/2015,18:08:45,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13076,1,6/8/2015,18:08:45,20.75,20.75,The Spicy Italian Pizza
13077,1,6/8/2015,18:10:59,13.25,13.25,The Hawaiian Pizza
13077,1,6/8/2015,18:10:59,20.75,20.75,The Thai Chicken Pizza
13078,1,6/8/2015,18:31:39,16.5,16.5,The Hawaiian Pizza
13078,1,6/8/2015,18:31:39,16.5,16.5,The Spinach Pesto Pizza
13079,1,6/8/2015,18:42:26,20.75,20.75,The Barbecue Chicken Pizza
13079,1,6/8/2015,18:42:26,17.95,17.95,The Four Cheese Pizza
13079,1,6/8/2015,18:42:26,16.5,16.5,The Prosciutto and Arugula Pizza
13079,1,6/8/2015,18:42:26,16.5,16.5,The Soppressata Pizza
13080,1,6/8/2015,18:42:45,20.25,20.25,The Mexicana Pizza
13080,1,6/8/2015,18:42:45,15.25,15.25,The Pepperoni Pizza
13081,1,6/8/2015,18:57:18,20.75,20.75,The Prosciutto and Arugula Pizza
13082,1,6/8/2015,19:02:31,12.75,12.75,The Barbecue Chicken Pizza
13082,1,6/8/2015,19:02:31,16.25,16.25,The Calabrese Pizza
13083,1,6/8/2015,19:07:01,20.75,20.75,The California Chicken Pizza
13083,1,6/8/2015,19:07:01,20.5,20.5,The Napolitana Pizza
13084,1,6/8/2015,19:18:14,12,12,The Big Meat Pizza
13084,1,6/8/2015,19:18:14,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
13084,1,6/8/2015,19:18:14,16.5,16.5,The Prosciutto and Arugula Pizza
13084,1,6/8/2015,19:18:14,12.25,12.25,The Sicilian Pizza
13085,1,6/8/2015,19:19:36,20.75,20.75,The Barbecue Chicken Pizza
13085,1,6/8/2015,19:19:36,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
13086,1,6/8/2015,19:59:15,12,12,The Italian Capocollo Pizza
13086,1,6/8/2015,19:59:15,20.5,20.5,The Napolitana Pizza
13087,1,6/8/2015,20:43:16,16.5,16.5,The Italian Supreme Pizza
13088,1,6/8/2015,20:59:13,16,16,The Mexicana Pizza
13089,1,6/8/2015,21:26:38,16.75,16.75,The California Chicken Pizza
13090,1,7/8/2015,11:21:44,12.5,12.5,The Pepperoni Pizza
13091,1,7/8/2015,11:25:56,16.75,16.75,The California Chicken Pizza
13091,1,7/8/2015,11:25:56,12.75,12.75,The Thai Chicken Pizza
13092,1,7/8/2015,11:31:35,16.5,16.5,The Soppressata Pizza
13092,1,7/8/2015,11:31:35,20.5,20.5,The Greek Pizza
13093,1,7/8/2015,11:50:17,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
13094,1,7/8/2015,11:57:20,16,16,The Classic Deluxe Pizza
13095,1,7/8/2015,12:12:13,16,16,The Classic Deluxe Pizza
13096,1,7/8/2015,12:24:05,16.75,16.75,The Barbecue Chicken Pizza
13096,1,7/8/2015,12:24:05,16.25,16.25,The Calabrese Pizza
13096,2,7/8/2015,12:24:05,20.75,41.5,The California Chicken Pizza
13096,1,7/8/2015,12:24:05,12.75,12.75,The Chicken Pesto Pizza
13096,1,7/8/2015,12:24:05,18.5,18.5,The Five Cheese Pizza
13096,1,7/8/2015,12:24:05,12.5,12.5,The Pepperoni Pizza
13096,1,7/8/2015,12:24:05,9.75,9.75,The Pepperoni Pizza
13097,1,7/8/2015,12:31:36,12.5,12.5,The Pepperoni Pizza
13097,1,7/8/2015,12:31:36,16.5,16.5,The Prosciutto and Arugula Pizza
13097,1,7/8/2015,12:31:36,20.75,20.75,The Thai Chicken Pizza
13097,1,7/8/2015,12:31:36,16.75,16.75,The Thai Chicken Pizza
13098,1,7/8/2015,12:33:03,12.75,12.75,The California Chicken Pizza
13099,2,7/8/2015,12:50:43,12,24,The Big Meat Pizza
13099,2,7/8/2015,12:50:43,16.25,32.5,The Calabrese Pizza
13099,1,7/8/2015,12:50:43,16.75,16.75,The Chicken Pesto Pizza
13099,1,7/8/2015,12:50:43,13.25,13.25,The Hawaiian Pizza
13099,1,7/8/2015,12:50:43,20.75,20.75,The Italian Supreme Pizza
13099,1,7/8/2015,12:50:43,16,16,The Napolitana Pizza
13099,1,7/8/2015,12:50:43,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13099,1,7/8/2015,12:50:43,12.5,12.5,The Pepperoni Pizza
13099,1,7/8/2015,12:50:43,12.5,12.5,The Prosciutto and Arugula Pizza
13099,1,7/8/2015,12:50:43,16.25,16.25,The Sicilian Pizza
13099,1,7/8/2015,12:50:43,16.5,16.5,The Spicy Italian Pizza
13099,1,7/8/2015,12:50:43,12,12,The Spinach and Feta Pizza
13100,3,7/8/2015,12:53:47,12,36,The Big Meat Pizza
13100,1,7/8/2015,12:53:47,13.25,13.25,The Hawaiian Pizza
13101,1,7/8/2015,12:55:36,16.75,16.75,The Chicken Alfredo Pizza
13101,1,7/8/2015,12:55:36,18.5,18.5,The Five Cheese Pizza
13101,1,7/8/2015,12:55:36,10.5,10.5,The Hawaiian Pizza
13101,1,7/8/2015,12:55:36,20.25,20.25,The Mexicana Pizza
13102,1,7/8/2015,12:56:53,20.75,20.75,The Pepper Salami Pizza
13103,1,7/8/2015,13:04:13,16.75,16.75,The Southwest Chicken Pizza
13103,1,7/8/2015,13:04:13,16,16,The Spinach and Feta Pizza
13103,1,7/8/2015,13:04:13,12.5,12.5,The Spinach Supreme Pizza
13103,1,7/8/2015,13:04:13,20.25,20.25,The Vegetables + Vegetables Pizza
13104,1,7/8/2015,13:22:22,21,21,The Italian Vegetables Pizza
13105,1,7/8/2015,13:24:26,16.75,16.75,The California Chicken Pizza
13106,1,7/8/2015,13:29:19,12,12,The Big Meat Pizza
13106,1,7/8/2015,13:29:19,18.5,18.5,The Five Cheese Pizza
13106,1,7/8/2015,13:29:19,20.75,20.75,The Southwest Chicken Pizza
13107,1,7/8/2015,13:33:40,16.75,16.75,The Chicken Pesto Pizza
13108,1,7/8/2015,14:09:10,12,12,The Big Meat Pizza
13108,1,7/8/2015,14:09:10,12.75,12.75,The Italian Vegetables Pizza
13109,1,7/8/2015,14:34:33,16.5,16.5,The Hawaiian Pizza
13109,1,7/8/2015,14:34:33,16.5,16.5,The Prosciutto and Arugula Pizza
13109,1,7/8/2015,14:34:33,20.75,20.75,The Spicy Italian Pizza
13110,1,7/8/2015,14:39:40,16.75,16.75,The California Chicken Pizza
13111,1,7/8/2015,14:43:27,15.25,15.25,The Pepperoni Pizza
13111,1,7/8/2015,14:43:27,20.25,20.25,The Sicilian Pizza
13112,1,7/8/2015,14:53:42,16.25,16.25,The Calabrese Pizza
13113,1,7/8/2015,15:19:52,12.75,12.75,The California Chicken Pizza
13113,1,7/8/2015,15:19:52,18.5,18.5,The Five Cheese Pizza
13113,1,7/8/2015,15:19:52,15.25,15.25,The Pepperoni Pizza
13113,1,7/8/2015,15:19:52,20.75,20.75,The Spicy Italian Pizza
13114,1,7/8/2015,15:21:56,12,12,The Mediterranean Pizza
13114,1,7/8/2015,15:21:56,16.5,16.5,The Pepper Salami Pizza
13115,1,7/8/2015,15:23:54,12.5,12.5,The Pepperoni Pizza
13115,1,7/8/2015,15:23:54,16,16,The Vegetables + Vegetables Pizza
13116,1,7/8/2015,15:27:17,12.75,12.75,The California Chicken Pizza
13116,1,7/8/2015,15:27:17,20.75,20.75,The Southwest Chicken Pizza
13117,1,7/8/2015,15:46:34,16,16,The Napolitana Pizza
13117,1,7/8/2015,15:46:34,15.25,15.25,The Pepperoni Pizza
13118,1,7/8/2015,17:13:21,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13119,1,7/8/2015,17:24:27,20.25,20.25,The Mexicana Pizza
13119,1,7/8/2015,17:24:27,20.75,20.75,The Spicy Italian Pizza
13120,1,7/8/2015,17:35:12,16.75,16.75,The Barbecue Chicken Pizza
13120,1,7/8/2015,17:35:12,16,16,The Napolitana Pizza
13121,1,7/8/2015,17:41:08,20.75,20.75,The California Chicken Pizza
13121,1,7/8/2015,17:41:08,18.5,18.5,The Five Cheese Pizza
13121,1,7/8/2015,17:41:08,16,16,The Napolitana Pizza
13121,1,7/8/2015,17:41:08,20.75,20.75,The Spicy Italian Pizza
13122,1,7/8/2015,17:56:39,13.25,13.25,The Hawaiian Pizza
13122,1,7/8/2015,17:56:39,16,16,The Mexicana Pizza
13122,1,7/8/2015,17:56:39,9.75,9.75,The Pepperoni Pizza
13122,1,7/8/2015,17:56:39,20.75,20.75,The Southwest Chicken Pizza
13123,1,7/8/2015,18:15:45,20.75,20.75,The Pepper Salami Pizza
13123,1,7/8/2015,18:15:45,20.75,20.75,The Southwest Chicken Pizza
13123,1,7/8/2015,18:15:45,16.75,16.75,The Southwest Chicken Pizza
13123,1,7/8/2015,18:15:45,20.25,20.25,The Vegetables + Vegetables Pizza
13124,1,7/8/2015,18:19:36,20.75,20.75,The California Chicken Pizza
13125,1,7/8/2015,18:20:59,16,16,The Green Garden Pizza
13125,1,7/8/2015,18:20:59,16.5,16.5,The Italian Supreme Pizza
13126,1,7/8/2015,18:39:27,20.75,20.75,The Soppressata Pizza
13127,1,7/8/2015,18:42:24,12,12,The Classic Deluxe Pizza
13127,1,7/8/2015,18:42:24,10.5,10.5,The Hawaiian Pizza
13128,1,7/8/2015,18:58:09,23.65,23.65,The Brie Carre Pizza
13128,1,7/8/2015,18:58:09,18.5,18.5,The Five Cheese Pizza
13129,1,7/8/2015,18:58:19,16,16,The Italian Capocollo Pizza
13129,1,7/8/2015,18:58:19,16.5,16.5,The Spinach Supreme Pizza
13130,1,7/8/2015,18:59:58,12.5,12.5,The Pepperoni Pizza
13131,1,7/8/2015,19:03:39,20.75,20.75,The Prosciutto and Arugula Pizza
13131,1,7/8/2015,19:03:39,12.25,12.25,The Sicilian Pizza
13131,1,7/8/2015,19:03:39,12.75,12.75,The Southwest Chicken Pizza
13132,1,7/8/2015,19:06:36,20.75,20.75,The Barbecue Chicken Pizza
13132,1,7/8/2015,19:06:36,16.5,16.5,The Italian Supreme Pizza
13133,1,7/8/2015,19:12:39,20.75,20.75,The Southwest Chicken Pizza
13134,1,7/8/2015,19:39:03,12,12,The Big Meat Pizza
13134,1,7/8/2015,19:39:03,20.75,20.75,The Chicken Pesto Pizza
13134,1,7/8/2015,19:39:03,12,12,The Mediterranean Pizza
13134,1,7/8/2015,19:39:03,16.5,16.5,The Prosciutto and Arugula Pizza
13135,1,7/8/2015,19:49:28,18.5,18.5,The Five Cheese Pizza
13135,1,7/8/2015,19:49:28,20.75,20.75,The Italian Supreme Pizza
13135,1,7/8/2015,19:49:28,12.5,12.5,The Spinach Supreme Pizza
13136,1,7/8/2015,19:49:29,20.75,20.75,The Barbecue Chicken Pizza
13136,1,7/8/2015,19:49:29,18.5,18.5,The Five Cheese Pizza
13137,1,7/8/2015,19:54:59,18.5,18.5,The Five Cheese Pizza
13137,1,7/8/2015,19:54:59,20.25,20.25,The Mediterranean Pizza
13137,2,7/8/2015,19:54:59,12.5,25,The Pepperoni Pizza
13138,1,7/8/2015,19:58:50,12,12,The Mediterranean Pizza
13139,1,7/8/2015,20:00:17,14.75,14.75,The Four Cheese Pizza
13139,1,7/8/2015,20:00:17,20.75,20.75,The Thai Chicken Pizza
13140,1,7/8/2015,20:05:09,12,12,The Spinach and Feta Pizza
13141,1,7/8/2015,20:26:16,16.75,16.75,The Chicken Pesto Pizza
13141,1,7/8/2015,20:26:16,18.5,18.5,The Five Cheese Pizza
13142,1,7/8/2015,20:55:08,16.25,16.25,The Calabrese Pizza
13142,1,7/8/2015,20:55:08,12.5,12.5,The Spicy Italian Pizza
13142,1,7/8/2015,20:55:08,12.75,12.75,The Thai Chicken Pizza
13142,1,7/8/2015,20:55:08,20.5,20.5,The Greek Pizza
13143,1,7/8/2015,21:01:27,16,16,The Classic Deluxe Pizza
13143,1,7/8/2015,21:01:27,16,16,The Mexicana Pizza
13143,1,7/8/2015,21:01:27,16,16,The Napolitana Pizza
13144,1,7/8/2015,21:17:54,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
13144,1,7/8/2015,21:17:54,25.5,25.5,The Greek Pizza
13145,1,7/8/2015,21:22:06,20.75,20.75,The Barbecue Chicken Pizza
13145,1,7/8/2015,21:22:06,20.25,20.25,The Vegetables + Vegetables Pizza
13146,1,7/8/2015,21:27:01,10.5,10.5,The Hawaiian Pizza
13146,1,7/8/2015,21:27:01,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13146,1,7/8/2015,21:27:01,12.5,12.5,The Pepperoni Pizza
13146,1,7/8/2015,21:27:01,20.25,20.25,The Vegetables + Vegetables Pizza
13147,1,7/8/2015,21:34:29,16.25,16.25,The Sicilian Pizza
13148,1,7/8/2015,21:53:15,20.5,20.5,The Napolitana Pizza
13149,1,7/8/2015,21:54:14,16.25,16.25,The Calabrese Pizza
13149,1,7/8/2015,21:54:14,20.75,20.75,The California Chicken Pizza
13149,1,7/8/2015,21:54:14,16.5,16.5,The Prosciutto and Arugula Pizza
13150,1,7/8/2015,22:11:05,25.5,25.5,The Greek Pizza
13151,1,7/8/2015,22:20:35,12,12,The Big Meat Pizza
13151,1,7/8/2015,22:20:35,16.75,16.75,The California Chicken Pizza
13151,1,7/8/2015,22:20:35,16,16,The Italian Capocollo Pizza
13151,1,7/8/2015,22:20:35,16.5,16.5,The Italian Supreme Pizza
13152,1,7/8/2015,22:21:34,12.75,12.75,The California Chicken Pizza
13152,1,7/8/2015,22:21:34,20.75,20.75,The Thai Chicken Pizza
13153,1,7/8/2015,22:23:54,20.75,20.75,The Barbecue Chicken Pizza
13153,1,7/8/2015,22:23:54,16,16,The Classic Deluxe Pizza
13153,1,7/8/2015,22:23:54,12,12,The Classic Deluxe Pizza
13153,1,7/8/2015,22:23:54,12.5,12.5,The Spicy Italian Pizza
13154,1,7/8/2015,22:56:16,12.5,12.5,The Pepper Salami Pizza
13154,1,7/8/2015,22:56:16,16.25,16.25,The Sicilian Pizza
13155,1,8/8/2015,12:31:51,16.5,16.5,The Italian Supreme Pizza
13155,1,8/8/2015,12:31:51,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
13155,1,8/8/2015,12:31:51,20.75,20.75,The Southwest Chicken Pizza
13155,1,8/8/2015,12:31:51,16.5,16.5,The Spinach Pesto Pizza
13156,1,8/8/2015,12:34:12,12,12,The Big Meat Pizza
13156,1,8/8/2015,12:34:12,16.25,16.25,The Calabrese Pizza
13156,2,8/8/2015,12:34:12,12.75,25.5,The Chicken Pesto Pizza
13156,1,8/8/2015,12:34:12,20.5,20.5,The Classic Deluxe Pizza
13156,1,8/8/2015,12:34:12,18.5,18.5,The Five Cheese Pizza
13156,1,8/8/2015,12:34:12,16.5,16.5,The Hawaiian Pizza
13156,1,8/8/2015,12:34:12,16,16,The Napolitana Pizza
13156,2,8/8/2015,12:34:12,20.75,41.5,The Prosciutto and Arugula Pizza
13156,1,8/8/2015,12:34:12,20.25,20.25,The Sicilian Pizza
13156,1,8/8/2015,12:34:12,20.75,20.75,The Southwest Chicken Pizza
13156,1,8/8/2015,12:34:12,20.75,20.75,The Spicy Italian Pizza
13156,1,8/8/2015,12:34:12,12.5,12.5,The Spinach Pesto Pizza
13157,1,8/8/2015,12:59:01,12.75,12.75,The California Chicken Pizza
13157,1,8/8/2015,12:59:01,20.75,20.75,The Chicken Alfredo Pizza
13157,1,8/8/2015,12:59:01,20.75,20.75,The Chicken Pesto Pizza
13157,1,8/8/2015,12:59:01,18.5,18.5,The Five Cheese Pizza
13158,1,8/8/2015,13:13:06,20.75,20.75,The Chicken Alfredo Pizza
13158,1,8/8/2015,13:13:06,16.75,16.75,The Chicken Alfredo Pizza
13158,1,8/8/2015,13:13:06,16.5,16.5,The Hawaiian Pizza
13158,1,8/8/2015,13:13:06,16.5,16.5,The Italian Supreme Pizza
13158,1,8/8/2015,13:13:06,15.25,15.25,The Pepperoni Pizza
13158,1,8/8/2015,13:13:06,12.5,12.5,The Spinach Supreme Pizza
13158,1,8/8/2015,13:13:06,16,16,The Vegetables + Vegetables Pizza
13159,1,8/8/2015,13:31:00,12.5,12.5,The Spinach Supreme Pizza
13160,1,8/8/2015,13:52:11,16.75,16.75,The Chicken Alfredo Pizza
13161,1,8/8/2015,14:05:52,16.75,16.75,The Chicken Pesto Pizza
13161,1,8/8/2015,14:05:52,12.75,12.75,The Southwest Chicken Pizza
13162,1,8/8/2015,14:11:17,16.5,16.5,The Spicy Italian Pizza
13163,1,8/8/2015,14:44:07,12,12,The Napolitana Pizza
13164,1,8/8/2015,14:56:46,12,12,The Napolitana Pizza
13165,1,8/8/2015,15:26:20,25.5,25.5,The Greek Pizza
13166,1,8/8/2015,15:34:35,12.5,12.5,The Spicy Italian Pizza
13167,1,8/8/2015,15:53:58,20.75,20.75,The Thai Chicken Pizza
13168,1,8/8/2015,15:59:26,12.75,12.75,The California Chicken Pizza
13169,1,8/8/2015,16:03:22,16.75,16.75,The Chicken Alfredo Pizza
13169,1,8/8/2015,16:03:22,12,12,The Italian Capocollo Pizza
13170,1,8/8/2015,16:12:47,12,12,The Napolitana Pizza
13170,1,8/8/2015,16:12:47,20.25,20.25,The Sicilian Pizza
13170,1,8/8/2015,16:12:47,20.75,20.75,The Spicy Italian Pizza
13171,1,8/8/2015,16:20:23,16.5,16.5,The Hawaiian Pizza
13171,1,8/8/2015,16:20:23,20.25,20.25,The Mexicana Pizza
13171,1,8/8/2015,16:20:23,16,16,The Vegetables + Vegetables Pizza
13172,1,8/8/2015,16:28:47,20.75,20.75,The Barbecue Chicken Pizza
13172,1,8/8/2015,16:28:47,20.5,20.5,The Italian Capocollo Pizza
13172,1,8/8/2015,16:28:47,20.75,20.75,The Southwest Chicken Pizza
13172,1,8/8/2015,16:28:47,20.75,20.75,The Spinach Pesto Pizza
13173,1,8/8/2015,16:31:04,16.5,16.5,The Hawaiian Pizza
13174,1,8/8/2015,16:31:59,12,12,The Big Meat Pizza
13174,1,8/8/2015,16:31:59,20.75,20.75,The California Chicken Pizza
13174,1,8/8/2015,16:31:59,12,12,The Classic Deluxe Pizza
13174,1,8/8/2015,16:31:59,16.75,16.75,The Italian Vegetables Pizza
13175,1,8/8/2015,16:32:51,16,16,The Mexicana Pizza
13175,1,8/8/2015,16:32:51,15.25,15.25,The Pepperoni Pizza
13175,1,8/8/2015,16:32:51,16,16,The Vegetables + Vegetables Pizza
13176,1,8/8/2015,16:36:23,12,12,The Big Meat Pizza
13176,1,8/8/2015,16:36:23,20.25,20.25,The Mediterranean Pizza
13176,1,8/8/2015,16:36:23,12.5,12.5,The Pepperoni Pizza
13177,1,8/8/2015,16:50:52,12.75,12.75,The California Chicken Pizza
13178,1,8/8/2015,16:56:47,20.5,20.5,The Classic Deluxe Pizza
13178,1,8/8/2015,16:56:47,12.5,12.5,The Italian Supreme Pizza
13178,1,8/8/2015,16:56:47,12.75,12.75,The Southwest Chicken Pizza
13179,1,8/8/2015,17:06:41,20.75,20.75,The California Chicken Pizza
13179,1,8/8/2015,17:06:41,16.5,16.5,The Italian Supreme Pizza
13179,1,8/8/2015,17:06:41,9.75,9.75,The Pepperoni Pizza
13179,1,8/8/2015,17:06:41,12.25,12.25,The Sicilian Pizza
13180,1,8/8/2015,17:09:17,16.75,16.75,The California Chicken Pizza
13180,1,8/8/2015,17:09:17,9.75,9.75,The Pepperoni Pizza
13180,1,8/8/2015,17:09:17,12.25,12.25,The Sicilian Pizza
13181,1,8/8/2015,17:16:41,16.75,16.75,The Barbecue Chicken Pizza
13181,1,8/8/2015,17:16:41,20.5,20.5,The Classic Deluxe Pizza
13181,1,8/8/2015,17:16:41,12.5,12.5,The Spicy Italian Pizza
13182,1,8/8/2015,17:23:13,16.25,16.25,The Sicilian Pizza
13182,1,8/8/2015,17:23:13,25.5,25.5,The Greek Pizza
13183,1,8/8/2015,17:42:19,16.75,16.75,The Barbecue Chicken Pizza
13183,1,8/8/2015,17:42:19,20.75,20.75,The California Chicken Pizza
13183,1,8/8/2015,17:42:19,17.95,17.95,The Four Cheese Pizza
13183,1,8/8/2015,17:42:19,15.25,15.25,The Pepperoni Pizza
13184,1,8/8/2015,17:54:12,12,12,The Mediterranean Pizza
13185,1,8/8/2015,17:55:42,16.75,16.75,The Chicken Alfredo Pizza
13185,1,8/8/2015,17:55:42,12.75,12.75,The Thai Chicken Pizza
13186,1,8/8/2015,18:00:06,16,16,The Green Garden Pizza
13186,1,8/8/2015,18:00:06,16.5,16.5,The Prosciutto and Arugula Pizza
13187,1,8/8/2015,18:01:08,20.75,20.75,The Italian Supreme Pizza
13188,1,8/8/2015,18:07:29,10.5,10.5,The Hawaiian Pizza
13188,1,8/8/2015,18:07:29,20.75,20.75,The Pepper Salami Pizza
13189,1,8/8/2015,18:16:09,16.5,16.5,The Spinach Pesto Pizza
13190,1,8/8/2015,18:19:27,12,12,The Big Meat Pizza
13190,1,8/8/2015,18:19:27,18.5,18.5,The Five Cheese Pizza
13190,1,8/8/2015,18:19:27,12.5,12.5,The Spinach Supreme Pizza
13191,1,8/8/2015,18:22:38,11,11,"The Pepperoni, Mushroom, and Peppers Pizza"
13192,1,8/8/2015,18:24:32,16,16,The Classic Deluxe Pizza
13192,1,8/8/2015,18:24:32,10.5,10.5,The Hawaiian Pizza
13192,1,8/8/2015,18:24:32,20.25,20.25,The Sicilian Pizza
13192,1,8/8/2015,18:24:32,12.25,12.25,The Sicilian Pizza
13193,1,8/8/2015,18:41:37,16,16,The Classic Deluxe Pizza
13193,1,8/8/2015,18:41:37,12.5,12.5,The Spicy Italian Pizza
13193,1,8/8/2015,18:41:37,12.5,12.5,The Spinach Supreme Pizza
13193,1,8/8/2015,18:41:37,16.75,16.75,The Thai Chicken Pizza
13194,1,8/8/2015,18:47:05,16.5,16.5,The Prosciutto and Arugula Pizza
13194,1,8/8/2015,18:47:05,12.5,12.5,The Spinach Pesto Pizza
13195,1,8/8/2015,18:50:52,16.75,16.75,The California Chicken Pizza
13195,1,8/8/2015,18:50:52,20.5,20.5,The Italian Capocollo Pizza
13195,1,8/8/2015,18:50:52,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza"
13196,1,8/8/2015,18:57:09,12,12,The Spinach and Feta Pizza
13197,1,8/8/2015,19:18:48,20.75,20.75,The Prosciutto and Arugula Pizza
13197,1,8/8/2015,19:18:48,20.5,20.5,The Greek Pizza
13198,1,8/8/2015,19:29:59,20.5,20.5,The Classic Deluxe Pizza
13198,1,8/8/2015,19:29:59,16.5,16.5,The Spinach Pesto Pizza
13199,1,8/8/2015,19:40:25,12.75,12.75,The California Chicken Pizza
13199,1,8/8/2015,19:40:25,16,16,The Napolitana Pizza
13200,1,8/8/2015,19:43:09,14.75,14.75,The Four Cheese Pizza
13201,1,8/8/2015,19:46:14,20.75,20.75,The Pepper Salami Pizza
13201,1,8/8/2015,19:46:14,12.5,12.5,The Pepper Salami Pizza
13202,1,8/8/2015,19:46:16,20.75,20.75,The Chicken Alfredo Pizza
13202,1,8/8/2015,19:46:16,12.75,12.75,The Southwest Chicken Pizza
13203,1,8/8/2015,19:53:52,17.95,17.95,The Four Cheese Pizza
13203,1,8/8/2015,19:53:52,16.75,16.75,The Thai Chicken Pizza
13204,1,8/8/2015,19:55:18,20.75,20.75,The California Chicken Pizza
13204,1,8/8/2015,19:55:18,20.5,20.5,The Italian Capocollo Pizza
13205,1,8/8/2015,20:11:37,12,12,The Big Meat Pizza
13205,1,8/8/2015,20:11:37,18.5,18.5,The Five Cheese Pizza
13205,1,8/8/2015,20:11:37,10.5,10.5,The Hawaiian Pizza
13206,1,8/8/2015,20:13:38,12,12,The Spinach and Feta Pizza
